org_id,entity_name,printable_name,status_flag,e_mail,currency,currency_pattern,float_pattern,group_separator,group_size,decimal_char,language,country,time_zone,org_type,created_time,created_by,modified_time,modified_by,sys_flags,path,years_in_business,industry_val_num,annual_rev_vid,emp_count_vid,oca,parent_org_id,master_org_id
ORG_00004JNA,0014P185ESH,Salvation Army/Gastonia,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:29:27,USER_00000001,2002-10-15 18:41:52,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLL.ORG_00004JNA,0.0,0.0,0.0,0.0,17,ORG_00004JLL,ORG_00004J5D
ORG_00004JNB,0014222EP,Loaves N Fishes/Ada Jenkins,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:29:35,USER_00000001,2002-10-26 11:46:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JNB,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JNC,0014P186ASR,Life Enrichment/Cleveland Co.,I,lori@lifeenrichmentcenter.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:29:44,USER_00000001,2003-01-14 19:50:38,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLN.ORG_00004JNC,0.0,0.0,0.0,0.0,23,ORG_00004JLN,ORG_00004J5D
ORG_00004JND,0014222FP,Loaves N Fishes/Westvie Christ,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:29:53,USER_00000001,2002-10-26 11:48:48,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JND,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JNE,0014P187AP,Salvation Army/Salisbury,I,socialservices@hotmail.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:30:05,USER_00000001,2003-01-16 18:00:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLP.ORG_00004JNE,0.0,0.0,0.0,0.0,14,ORG_00004JLP,ORG_00004J5D
ORG_00004JNF,0014222GP,Loaves N Fishes/1st Un. Presb.,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:30:14,USER_00000001,2002-10-26 11:49:14,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JNF,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JNG,0014P187BKC,Salvation Army/Salisbury/K.C.,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:30:23,USER_00000001,2002-08-16 18:06:57,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLR.ORG_00004JNG,0.0,0.0,0.0,0.0,8,ORG_00004JLR,ORG_00004J5D
ORG_00004JNH,0014222HP,Loaves N Fishes/Calvary,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:30:31,USER_00000001,2002-10-26 11:48:41,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JNH,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JNI,0014P188ASH,With Friends,I,pkrik09620@aol.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:30:40,USER_00000001,2003-01-16 18:00:56,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLT.ORG_00004JNI,0.0,0.0,0.0,0.0,14,ORG_00004JLT,ORG_00004J5D
ORG_00004JNJ,0014222IP,Loaves N Fishes/Mt. Carmel,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:30:49,USER_00000001,2002-10-31 13:40:52,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JNJ,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004JNK,0014P189AM,NC Coop Ext/Mecklenburg Co.,I,fran-cook@ncsu.edu,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:30:58,USER_00000001,2002-11-27 10:24:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLV.ORG_00004JNK,0.0,0.0,0.0,0.0,17,ORG_00004JLV,ORG_00004J5D
ORG_00004JNL,0014224AOSR,Meck. Open Door/Cedar,I,priscillasimmonsmod@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:31:07,USER_00000001,2002-12-16 17:15:04,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JNL,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004JNM,0014P189BM,Coop Ext./Gaston Co. EFNEP,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:31:17,USER_00000001,2002-08-16 18:07:00,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JM1.ORG_00004JNM,0.0,0.0,0.0,0.0,8,ORG_00004JM1,ORG_00004J5D
ORG_00004JNN,0014224BOSR,Meck. Open Door/McAlway,I,tillmangmod@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:31:29,USER_00000001,2003-01-16 18:06:16,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JNN,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JNO,0014P189CM,Coop Ext./ Clev Co. EFNEP,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:31:38,USER_00000001,2002-08-16 18:07:00,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JM3.ORG_00004JNO,0.0,0.0,0.0,0.0,8,ORG_00004JM3,ORG_00004J5D
ORG_00004JNP,0014224COSR,Meck. Open Door/Sharonbrook,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:31:47,USER_00000001,2003-01-13 15:45:32,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JNP,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004JNQ,0014P189DM,Coop. Ext./Meck Co/Out for Lun,I,Pamela-Simmons@ncsu.edu,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:31:56,USER_00000001,2002-11-13 13:04:42,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JM5.ORG_00004JNQ,0.0,0.0,0.0,0.0,14,ORG_00004JM5,ORG_00004J5D
ORG_00004JNR,0014224DOSR,Meck. Open Door/Robinhood,I,bdaniels_mod@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:32:05,USER_00000001,2003-01-16 18:06:16,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JNR,0.0,0.0,0.0,0.0,24,ORG_00004J5D,ORG_00004J5D
ORG_00004K41,0014407AR,Exodus Missionary Out. Found.,I,rlongerier@abts.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:47:41,USER_00000001,2003-01-21 21:20:16,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K41,0.0,0.0,0.0,0.0,21,ORG_00004J5D,ORG_00004J5D
ORG_00004K42,0014P394MSN,CIS/Meck/Mayfield,I,CISkids1@aol.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:47:55,USER_00000001,2002-10-24 16:35:35,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K2D.ORG_00004K42,0.0,0.0,0.0,0.0,11,ORG_00004K2D,ORG_00004J5D
ORG_00004JQF,0014261BSH,Family Resources/Noahs House,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:45:50,USER_00000001,2002-08-16 18:07:27,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQF,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004JQG,0014P237AP,Fundamental Bapt. Home Mission,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:46:04,USER_00000001,2002-09-12 09:45:21,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JOR.ORG_00004JQG,0.0,0.0,0.0,0.0,11,ORG_00004JOR,ORG_00004J5D
ORG_00004JQH,0014261COSR,Family Resources/Frosty Tanner,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:46:14,USER_00000001,2002-08-16 18:07:28,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQH,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004JQI,0014P240AP,Stough Memorial Baptist Ch,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:46:24,USER_00000001,2002-08-16 18:07:21,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JOT.ORG_00004JQI,0.0,0.0,0.0,0.0,8,ORG_00004JOT,ORG_00004J5D
ORG_00004JQJ,0014261DOSR,Family Resources/Noahs Too,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:46:34,USER_00000001,2002-08-16 18:07:28,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQJ,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004JQK,0014P241AP,C.U.P.,I,cupministry@aol.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:46:44,USER_00000001,2003-01-15 16:20:29,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JOV.ORG_00004JQK,0.0,0.0,0.0,0.0,17,ORG_00004JOV,ORG_00004J5D
ORG_00004JQL,0014264AP,Comm. Outreach Christian Min.,I,jubileenet@hotmail.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:46:54,USER_00000001,2002-10-31 13:41:12,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQL,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004JQM,0014P243ASH,Cleveland Co. Abuse Prevention,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:47:05,USER_00000001,2002-08-22 11:15:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JP1.ORG_00004JQM,0.0,0.0,0.0,0.0,11,ORG_00004JP1,ORG_00004J5D
ORG_00004JQN,0014264BSK,Comm. Out. Christ. Min./Soup K,I,jubileenet@hotmail.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:47:16,USER_00000001,2002-10-31 13:41:14,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQN,0.0,0.0,0.0,0.0,21,ORG_00004J5D,ORG_00004J5D
ORG_00004JQO,0014P243BSH,Cleveland Co Coalition Homeles,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:47:26,USER_00000001,2002-08-16 18:07:23,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JP3.ORG_00004JQO,0.0,0.0,0.0,0.0,8,ORG_00004JP3,ORG_00004J5D
ORG_00004JQP,0014265AP,Faith Assembly Love Center,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:47:36,USER_00000001,2002-11-14 11:49:39,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQP,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JQQ,0014P248AP,Chase Corner UMC Ministries,I,frephillips@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:47:46,USER_00000001,2003-02-13 08:29:44,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JP5.ORG_00004JQQ,0.0,0.0,0.0,0.0,24,ORG_00004JP5,ORG_00004J5D
ORG_00004JQR,0014267AOSR,Howells Center/Residential,I,elroy44@aol.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:48:00,USER_00000001,2002-10-26 11:49:46,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQR,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JQS,0014P249AP,Covenant Christian Church,I,cccm@twave.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:48:10,USER_00000001,2002-10-23 21:05:03,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JP7.ORG_00004JQS,0.0,0.0,0.0,0.0,11,ORG_00004JP7,ORG_00004J5D
ORG_00004JQT,0014270AP,P.A.T.H.,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:48:20,USER_00000001,2002-08-16 18:07:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQT,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004JQU,0014P252AP,Burke United Christian Min.,I,mramsey@hci.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:48:30,USER_00000001,2003-02-13 08:29:47,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JP9.ORG_00004JQU,0.0,0.0,0.0,0.0,28,ORG_00004JP9,ORG_00004J5D
ORG_00004JQV,0014271AP,Faith Food Ministry,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:48:40,USER_00000001,2002-12-12 08:29:54,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQV,0.0,0.0,0.0,0.0,24,ORG_00004J5D,ORG_00004J5D
ORG_00004JR0,0014P252BSK,BUCM/Soup Kitchen,A,mramsey@hci.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:48:50,USER_00000001,2003-02-13 08:29:46,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPB.ORG_00004JR0,0.0,0.0,0.0,0.0,18,ORG_00004JPB,ORG_00004J5D
ORG_00004JR1,0014274AOSR,Rutherford Ctr/Tri-City GH,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:49:00,USER_00000001,2003-01-10 13:00:16,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JR1,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JR2,0014P256AP,Evangel Temple Assembly of God,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:49:10,USER_00000001,2002-08-16 18:07:25,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPD.ORG_00004JR2,0.0,0.0,0.0,0.0,8,ORG_00004JPD,ORG_00004J5D
ORG_00004JR3,0014276AP,Harbor Baptist Church,I,harborjrf@juno.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:49:20,USER_00000001,2002-10-26 11:42:27,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JR3,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JR4,0014P257ADC,New Testament Adult Day Care,I,ntbcadultcare@att.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:49:31,USER_00000001,2003-02-13 08:29:36,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPF.ORG_00004JR4,0.0,0.0,0.0,0.0,30,ORG_00004JPF,ORG_00004J5D
ORG_00004JR5,0014278AP,Fort Mill Care Center,I,jjarnold@cetlink.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:49:41,USER_00000001,2003-01-21 21:25:24,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JR5,0.0,0.0,0.0,0.0,21,ORG_00004J5D,ORG_00004J5D
ORG_00004JR6,0014P257BP,New Testament Baptist/Pantry,I,ntbcadultcare@att.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:49:54,USER_00000001,2003-02-13 08:30:16,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPH.ORG_00004JR6,0.0,0.0,0.0,0.0,28,ORG_00004JPH,ORG_00004J5D
ORG_00004JR7,0014281AP,Dallas Christian Ministries,I,dhscsm@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:50:04,USER_00000001,2003-01-16 18:12:01,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JR7,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004JR8,0014P259AOSR,MH/Catawba/Hickory GH,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:50:16,USER_00000001,2002-08-16 18:07:26,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPJ.ORG_00004JR8,0.0,0.0,0.0,0.0,8,ORG_00004JPJ,ORG_00004J5D
ORG_00004JR9,0014282AP,Gloryland Baptist Church,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:50:26,USER_00000001,2002-08-16 18:07:33,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JR9,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004JRA,0014P259BOSR,MH/Catawba/Maiden GH,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:50:36,USER_00000001,2002-08-16 18:07:27,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPL.ORG_00004JRA,0.0,0.0,0.0,0.0,8,ORG_00004JPL,ORG_00004J5D
ORG_00004JH0,0014P095ASR,Options of Albemarle,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:02:46,USER_00000001,2003-01-15 20:50:21,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFB.ORG_00004JH0,0.0,0.0,0.0,0.0,17,ORG_00004JFB,ORG_00004J5D
ORG_00004JH1,0014101NAP,CIS/Cleveland/Pantry,I,cis@carolina.rr.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:02:52,USER_00000001,2002-11-01 12:15:14,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JH1,0.0,0.0,0.0,0.0,21,ORG_00004J5D,ORG_00004J5D
ORG_00004JH2,0014P096AOSR,Foothills/Detox,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:02:59,USER_00000001,2002-08-16 18:06:07,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFD.ORG_00004JH2,0.0,0.0,0.0,0.0,8,ORG_00004JFD,ORG_00004J5D
ORG_00004JH3,0014103AP,NE Seventh Day Adventist,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:03:05,USER_00000001,2002-10-26 11:42:51,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JH3,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004JH4,0014P096BOSR,Foothills/Burgess Group Home,I,cstamey@foothills-bhc.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:03:12,USER_00000001,2003-01-16 17:16:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFF.ORG_00004JH4,0.0,0.0,0.0,0.0,14,ORG_00004JFF,ORG_00004J5D
ORG_00004JH5,0014104AP,Operation Reach-Out,I,gowgf@aol.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:03:18,USER_00000001,2003-01-16 17:16:08,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JH5,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004JH6,0014P096EOSR,Foothills/McNairy Group Home,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:03:25,USER_00000001,2002-10-09 15:03:20,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFH.ORG_00004JH6,0.0,0.0,0.0,0.0,11,ORG_00004JFH,ORG_00004J5D
ORG_00004JH7,0014107AP,True Holiness Church,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:03:31,USER_00000001,2002-11-12 12:39:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JH7,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JH8,0014P096GOSR,Foothills/Respite Care Center,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:03:40,USER_00000001,2002-08-16 18:06:08,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFJ.ORG_00004JH8,0.0,0.0,0.0,0.0,8,ORG_00004JFJ,ORG_00004J5D
ORG_00004JH9,0014108AP,Shelby Presbyterian Church,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:03:47,USER_00000001,2002-10-26 11:45:36,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JH9,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JHA,0014P096IOSR,Foothills/Alexander Group Home,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:03:54,USER_00000001,2002-08-16 18:06:09,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFL.ORG_00004JHA,0.0,0.0,0.0,0.0,8,ORG_00004JFL,ORG_00004J5D
ORG_00004JHB,0014110AP,East Belmont Church of God,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:04:00,USER_00000001,2002-10-26 11:44:33,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JHB,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JHC,0014P096MOSR,Foothills/Cald.PSR-New Horizon,I,Krash@foothills-bhc.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:04:07,USER_00000001,2002-08-16 18:06:09,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFN.ORG_00004JHC,0.0,0.0,0.0,0.0,8,ORG_00004JFN,ORG_00004J5D
ORG_00004JHD,0014111ADC,Wee Care Christian Daycare,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:04:14,USER_00000001,2002-10-26 11:42:29,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JHD,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JHE,0014P096POSR,Foothills/Jarvis Group Home,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:04:20,USER_00000001,2003-01-17 15:40:19,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFP.ORG_00004JHE,0.0,0.0,0.0,0.0,11,ORG_00004JFP,ORG_00004J5D
ORG_00004JHF,0014113ASR,York County Council on Aging,I,wduda@comporium.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:04:27,USER_00000001,2002-10-26 11:44:34,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JHF,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JHG,0014P096ROSR,Foothills/ICF Group Home,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:04:34,USER_00000001,2002-10-04 08:45:27,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFR.ORG_00004JHG,0.0,0.0,0.0,0.0,11,ORG_00004JFR,ORG_00004J5D
ORG_00004JHH,0014114AOSR,The Girls Home,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:04:40,USER_00000001,2002-10-26 11:44:34,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JHH,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JHI,0014P099AOSR,LFS/Cabarrus Group Home,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:04:47,USER_00000001,2002-08-16 18:06:11,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFT.ORG_00004JHI,0.0,0.0,0.0,0.0,8,ORG_00004JFT,ORG_00004J5D
ORG_00004JHJ,0014115AOSR,Sipes Orchard Home,I,sipes@sipesorchardhome.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:04:56,USER_00000001,2002-10-26 11:44:33,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JHJ,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JHK,0014P100AOSR,G.H. for Autistic/Robert Thomp,I,ghathompson@cvnc.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:05:03,USER_00000001,2002-12-16 17:14:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JFV.ORG_00004JHK,0.0,0.0,0.0,0.0,20,ORG_00004JFV,ORG_00004J5D
ORG_00004JHL,0014119ASR,Char-Meck Senior Center,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:05:10,USER_00000001,2002-08-16 18:06:25,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JHL,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004JHM,0014P100BOSR,G.H. for Autistic/Marie Smith,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:05:16,USER_00000001,2002-11-07 13:03:04,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JG1.ORG_00004JHM,0.0,0.0,0.0,0.0,20,ORG_00004JG1,ORG_00004J5D
ORG_00004JHN,0014122AP,HOPE  In Lancaster,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:05:23,USER_00000001,2002-10-26 11:42:51,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JHN,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JHO,0014P100COSR,G.H. for Autistic/Jack Wall,I,ghmarina@cvnc.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:05:30,USER_00000001,2003-01-09 22:00:53,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JG3.ORG_00004JHO,0.0,0.0,0.0,0.0,14,ORG_00004JG3,ORG_00004J5D
ORG_00004JHP,0014123AP,Liberty Baptist Church,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:05:37,USER_00000001,2002-10-26 11:44:35,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JHP,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
