DONATIONNUMBER,ITEMNUMBER,ITEMDESCRIPTION,DONATIONREASON,PACK,SIZE_,SIZEUOM,PACKAGINGTYPE,UNITOFMEASURE,QUANTITY,QUANTITYPERPALLET,TOTALPALLETS,GROSSWEIGHT,TOTALGROSSWEIGHT,NETWEIGHT,CUBE,STORAGEREQUIREMENT,MANUFACTUREDATE,EXPIRATIONDATE,SHELFLIFE,EXTENSION,USEBYDATE,BILLOFLADINGNUMBER,STATUS,CODEDATETYPE,MAGREFNUMBER
WD18060001,00440000059700,10Z NAB TEDDY GRAHAMS CHOC 6,Out of Code,6,10,Ounce,Box,Case,1.0,162.0,0.00617,4.4,4.4,4.4,,DRY,,2/2/2019,270,30,3/4/2019,TRANS CODE: 3 (DP ),Acknowledged,,48000
WD18060001,00440000069900,NUTTER BUTTER PEANUT PATTIE 10.5Z,Out of Code,12,10.5,Ounce,Box,Case,1.0,80.0,0.0125,8.881,8.881,8.881,,DRY,,10/30/2018,180,30,11/28/2018,TRANS CODE: 3 (DP ),Acknowledged,,49000
WD18060001,00440000067700,RITZ BITS CHEESE BIG BAG 3Z,Out of Code,12,3,Ounce,Bag,Case,1.0,176.0,0.00568,2.739,2.739,2.739,,DRY,,1/28/2019,270,30,2/27/2019,TRANS CODE: 3 (DP ),Acknowledged,,50000
WD18060001,00440000342200,8.8 BELVITA SFT CHOC OAT 6,Out of Code,6,8.8,Ounce,Box,Case,1.0,128.0,0.00781,4.131,4.131,4.131,,DRY,,11/8/2018,180,30,12/8/2018,TRANS CODE: 3 (DP ),Acknowledged,,51000
WD18060001,00440000425100,11.8Z NUTTER BUTTER CKIE 12,Out of Code,12,11.8,Ounce,Other,Case,1.0,84.0,0.0119,9.889,9.889,9.889,,DRY,,10/15/2018,210,30,11/13/2018,TRANS CODE: 3 (DP ),Acknowledged,,52000
WD18060001,00440000455300,EASY CHEESE SHRP CHEDDAR 8Z,Out of Code,12,8,Ounce,Package,Case,1.0,112.0,0.00893,8.494,8.494,8.494,,DRY,,1/24/2019,270,30,2/23/2019,TRANS CODE: 3 (DP ),Acknowledged,,53000
WD18060001,00440000491300,7Z CA! THINS ORIGIL 12,Out of Code,12,0,,Other,Case,1.0,75.0,0.01333,6.288,6.288,6.288,,Refrigerated,,8/12/2018,210,30,9/11/2018,TRANS CODE: 3 (DP ),Acknowledged,,54000
WD18060001,00440000470000,2.4Z OREO SS 6CT TRAY 48,Out of Code,4,0,,Other,Case,1.0,112.0,0.00893,8.614,8.614,8.614,,DRY,,9/24/2018,270,30,10/24/2018,TRANS CODE: 3 (DP ),Acknowledged,,55000
WD18060001,00440000484200,1Z OREO MINI 120CT DISPLAY,Out of Code,120,,,,Case,1.0,45.0,0.02222,9.035,9.035,9.035,,DRY,,1/4/2019,270,,1/4/2019,TRANS CODE: 3 (DP ),Acknowledged,,56000
WD18060001,00440000512500,10.1Z OREO THINS SALTED CARAMEL 12,Out of Code,12,0,,Other,Case,1.0,81.0,0.01235,8.063,8.063,8.063,,DRY,,10/14/2018,210,30,11/12/2018,TRANS CODE: 3 (DP ),Acknowledged,,57000
WD18060001,00440000510100,8.5Z TRISCUIT ROSEMARYandOLIVE OIL 6,Out of Code,6,0,,Package,Case,1.0,144.0,0.00694,3.879,3.879,3.879,,DRY,,11/22/2018,180,30,12/22/2018,TRANS CODE: 3 (DP ),Acknowledged,,58000
WD18060001,00440000517300,8.5Z TRISC SWTPOTATOandRSTDONION 6,Out of Code,6,0,,Box,Case,1.0,144.0,0.00694,3.879,3.879,3.879,,DRY,,9/12/2018,180,,9/12/2018,TRANS CODE: 3 (DP ),Acknowledged,,59000
WD18060001,00440000005500,PREMIUM UNSALTED TOP 16Z,Out of Code,12,16,Ounce,Box,Case,1.0,40.0,0.025,14.593,14.593,14.593,,DRY,,9/3/2018,180,60,11/2/2018,TRANS CODE: 3 (DP ),Acknowledged,,60000
WD18060001,00440000304700,6.5Z FLVR ORI BET CHEDDAR,Out of Code,6,6.5,Ounce,Carton,Case,1.0,162.0,0.00617,3.06,3.06,3.06,,DRY,,10/6/2018,210,30,11/4/2018,TRANS CODE: 3 (DP ),Acknowledged,,27000
WD18060001,00440000403200,12Z BARNUMS ANIMAL CRACKERS 4CT,Out of Code,4,12,Ounce,Other,Case,1.0,100.0,0.01,4.176,4.176,4.176,,DRY,11/16/2018,11/16/2018,270,30,12/16/2018,TRANS CODE:  (DP ),Acknowledged,,28000
WD18060001,00440000448900,5.75Z GOOD THINS CHCKPEA GRLCHRB 6,Out of Code,6,5.75,Ounce,Other,Case,1.0,135.0,0.00741,2.829,2.829,2.829,,DRY,,12/29/2018,240,60,2/27/2019,TRANS CODE: 3 (DP ),Acknowledged,,29000
WD18060001,00440000513400,8.5Z TRISC FRERSTDTMTOandOLIVEOIL 6,Out of Code,6,0,,Other,Case,1.0,144.0,0.00694,3.879,3.879,3.879,,DRY,,10/31/2018,180,30,11/29/2018,TRANS CODE: 3 (DP ),Acknowledged,,30000
WD18060001,00440000519400,45Z MINI OREO SC 100CT MOD,Out of Code,100,,,,Case,1.0,1.0,1.0,393.448,393.448,393.448,,DRY,,1/1/2019,270,,1/1/2019,TRANS CODE: 3 (DP ),Acknowledged,,31000
WD18060001,00440000202400,4/12Z MINI VARIETY PACK,Out of Code,4,12,Ounce,Carton,Case,1.0,100.0,0.01,4.176,4.176,4.176,,DRY,1/7/2019,1/7/2019,270,30,2/6/2019,TRANS CODE:  (DP ),Acknowledged,,32000
WD18060001,00440000303700,9.1Z WHEAT THINS ORIGINAL 6,Out of Code,6,9.1,Ounce,Carton,Case,1.0,162.0,0.00617,4.044,4.044,4.044,,DRY,,11/8/2018,210,30,12/8/2018,TRANS CODE: 3 (DP ),Acknowledged,,33000
WD18060001,00440000268100,13.6Z PREMIUM FRSH STACKS 6,Out of Code,6,13.6,Ounce,Box,Case,1.0,65.0,0.01538,6.254,6.254,6.254,,DRY,,10/24/2018,180,30,11/22/2018,TRANS CODE: 3 (DP ),Acknowledged,,34000
WD18060001,00440000068000,OREO MINI BIG BAG 3Z,Out of Code,12,3,Ounce,Bag,Case,1.0,160.0,0.00625,2.739,2.739,2.739,,DRY,,1/8/2019,270,30,2/7/2019,TRANS CODE: 3 (DP ),Acknowledged,,35000
WD18060001,00440000273400,11Z NILLA WAFER 12,Out of Code,12,11,Ounce,Carton,Case,1.0,60.0,0.01667,9.934,9.934,9.934,,DRY,,11/30/2018,210,30,12/30/2018,TRANS CODE: 3 (DP ),Acknowledged,,36000
WD18060001,00440000311100,13.7Z RITZ CRACKERS ORIGINAL 12,Out of Code,12,13.7,Ounce,Box,Case,1.0,54.0,0.01852,12.772,12.772,12.772,,DRY,,11/13/2018,210,30,12/13/2018,TRANS CODE: 3 (DP ),Acknowledged,,37000
WD18060001,00440000321900,13Z CHIPS AHOY! ORIGINAL COOKIES,Out of Code,12,13,Ounce,Bag,Case,1.0,56.0,0.01786,11.021,11.021,11.021,,DRY,,9/24/2018,210,30,10/24/2018,TRANS CODE: 3 (DP ),Acknowledged,,38000
WD18060001,00440000442600,12Z PINWHEEL CKIE MRSHMALLOW 12,Out of Code,12,0,,Other,Case,1.0,60.0,0.01667,10.298,10.298,10.298,,Refrigerated,,10/31/2018,180,,10/31/2018,TRANS CODE: 3 (DP ),Acknowledged,,39000
WD18060001,00440000444000,3.5Z MINI OREO GO PAKS 12,Out of Code,12,0,,Other,Case,1.0,132.0,0.00758,3.332,3.332,3.332,,DRY,,12/13/2018,270,30,1/12/2019,TRANS CODE: 3 (DP ),Acknowledged,,40000
WD18060001,00440000508800,3.5Z NUTTER BUTTER KNG SZE 20CT,Out of Code,2,0,,Package,Case,1.0,133.0,0.00752,5.335,5.335,5.335,,DRY,,9/18/2018,180,30,10/18/2018,TRANS CODE: 3 (DP ),Acknowledged,,41000
WD18060001,00440000483300,H/M GRHM PIE CRUST 6Z,Out of Code,12,6,Ounce,Box,Case,1.0,140.0,0.00714,5.695,5.695,5.695,,DRY,,1/5/2019,270,30,2/4/2019,TRANS CODE: 3 (DP ),Acknowledged,,42000
WD18060001,00440000548900,13.1Z OREO THINS ORIG FAM SZE 12,Out of Code,12,0,,Other,Case,1.0,54.0,0.01852,10.753,10.753,10.753,,DRY,,9/28/2018,210,30,10/28/2018,TRANS CODE: 3 (DP ),Acknowledged,,43000
WD18060001,00440000516900,12.5Z TRISCUIT ORIG FAM SZE 12,Out of Code,12,12.5,Ounce,Other,Case,1.0,45.0,0.02222,11.373,11.373,11.373,,DRY,,8/25/2018,180,30,9/24/2018,TRANS CODE: 3 (DP ),Acknowledged,,44000
WD18060001,00440000422100,40Z NAB CLASSIC VPACK SC 120CT MOD,Out of Code,120,40,Ounce,,Case,1.0,1.0,1.0,411.856,411.856,411.856,,DRY,,8/25/2018,270,30,9/24/2018,TRANS CODE: 3 (DP ),Acknowledged,,45000
WD18060001,00440000074900,OREO CHOC SANDWICH CONV PACK 5.25Z,Out of Code,12,5.2,Ounce,Package,Case,1.0,120.0,0.00833,4.606,4.606,4.606,,DRY,,9/14/2018,180,30,10/14/2018,TRANS CODE: 3 (DP ),Acknowledged,,61000
WD18060001,00440000125200,5.7Z HS RITZ CRACKERS N CHEEZ,Out of Code,12,5.7,Ounce,Carton,Case,1.0,108.0,0.00926,6.104,6.104,6.104,,DRY,,11/8/2018,180,30,12/8/2018,TRANS CODE: 3 (DP ),Acknowledged,,62000
WD18060001,00440000252900,15.25Z OREO CHOC CREME  12,Out of Code,12,15.25,Ounce,Package,Case,1.0,65.0,0.01538,12.653,12.653,12.653,,DRY,,7/20/2018,180,30,8/19/2018,TRANS CODE: 3 (DP ),Acknowledged,,63000
WD18060001,00440000339400,9.5Z CA! CHEWY GOOEY CKIES BROWNIE,Out of Code,12,9.5,Ounce,Package,Case,1.0,75.0,0.01333,8.165,8.165,8.165,,DRY,10/31/2018,,210,30,2/26/2019,TRANS CODE:  (DP ),Acknowledged,,64000
WD18060001,00440000348300,11.6Z RITZ CRACKER WW FRESH STACK 6,Out of Code,6,11.6,Ounce,Box,Case,1.0,110.0,0.00909,5.73,5.73,5.73,,DRY,11/24/2018,11/24/2018,210,30,12/24/2018,TRANS CODE:  (DP ),Acknowledged,,65000
WD18060001,00440000445700,3.5Z NUTTER BUTTER BITES GOPAK 12,Out of Code,12,3.5,Ounce,Package,Case,1.0,132.0,0.00758,3.174,3.174,3.174,,DRY,,12/22/2018,270,30,1/21/2019,TRANS CODE: 3 (DP ),Acknowledged,,66000
WD18060001,00440000355100,4.8Z NUTTER BUTTER CKIES C PACK12,Out of Code,12,4.8,Ounce,Other,Case,1.0,108.0,0.00926,4.841,4.841,4.841,,DRY,,7/16/2018,180,30,8/15/2018,TRANS CODE: 3 (DP ),Acknowledged,,67000
WD18060001,00440000446000,3.5Z CA! MINI GOPAK 12,Out of Code,12,3.5,Ounce,Other,Case,1.0,132.0,0.00758,3.23,3.23,3.23,,DRY,,1/13/2019,270,30,2/12/2019,TRANS CODE: 3 (DP ),Acknowledged,,68000
WD18060001,00440000470000,2.4Z OREO SS 6CT TRAY 48,Out of Code,4,0,,Other,Case,1.0,112.0,0.00893,8.614,8.614,8.614,,DRY,,12/4/2018,270,30,1/3/2019,TRANS CODE: 3 (DP ),Acknowledged,,69000
WD18060001,00440000445900,3Z RITS BITS CHEESE GO PAK 12,Out of Code,12,3,Ounce,Other,Case,1.0,132.0,0.00758,2.799,2.799,2.799,,DRY,,12/24/2018,270,,12/24/2018,TRANS CODE: 3 (DP ),Acknowledged,,70000
WD18060001,00440000512600,10.1Z OREO THINS COCONUT 12,Out of Code,12,0,,Other,Case,1.0,72.0,0.01389,8.664,8.664,8.664,,DRY,,10/28/2018,210,30,11/26/2018,TRANS CODE: 3 (DP ),Acknowledged,,71000
WD18060001,00440000022400,8Z NAB ORIGINAL VEGTBL THINS 6,Out of Code,6,8,Ounce,Box,Case,1.0,132.0,0.00758,3.7,3.7,3.7,,DRY,,11/20/2018,270,30,12/20/2018,TRANS CODE: 3 (DP ),Acknowledged,,72000
WD18060001,00440000014500,NEWTON FIG FAT FREE SS 2.1Z,Out of Code,4,2.1,Ounce,Pouch,Case,1.0,152.0,0.00658,7.084,7.084,7.084,,DRY,9/24/2018,9/24/2018,210,30,10/24/2018,TRANS CODE:  (DP ),Acknowledged,,73000
WD03272003075114,123456,NA,DAMAGED,,,,,,72.0,,0.0,,0.0,,,,,2/1/2003,,,,,NEW,E,1000
WD03272003082451,123456,NA,DAMAGED,,,,,,72.0,,0.0,,0.0,,,,,2/1/2003,,,,,NEW,E,1000
WD0327200309600,123456,NA,DAMAGED,,,,,,72.0,,0.0,,0.0,,,,,2/1/2003,,,,,NEW,E,1000
WD03272003093620,123456,NA,DAMAGED,,,,,,72.0,,0.0,,0.0,,,,,2/1/2003,,,,,NEW,E,1000
WD18060001,00440000059700,10Z NAB TEDDY GRAHAMS CHOC 6,Out of Code,6,10,Ounce,Box,Case,1.0,162.0,0.00617,4.4,4.4,4.4,,DRY,,1/3/2019,270,30,2/2/2019,TRANS CODE: 3 (DP ),Acknowledged,,74000
WD18060001,00440000322500,12.4Z CA! CANDY BLAST CKIE 12,Out of Code,12,12.4,Ounce,Bag,Case,1.0,60.0,0.01667,10.71,10.71,10.71,,DRY,11/22/2018,11/22/2018,210,30,12/22/2018,TRANS CODE:  (DP ),Acknowledged,,75000
WD18060001,00440000342000,8.8Z BELVITA BRKFST SB BANA COOKIE,Out of Code,6,8.8,Ounce,Box,Case,1.0,128.0,0.00781,4.131,4.131,4.131,,DRY,,11/5/2018,180,30,12/5/2018,TRANS CODE: 3 (DP ),Acknowledged,,76000
WD18060001,00440000422500,6.5Z FIG NEWTONS C-PCK 12,Out of Code,12,6.5,Ounce,Other,Case,1.0,175.0,0.00571,5.863,5.863,5.863,,DRY,9/6/2018,9/6/2018,210,30,10/6/2018,TRANS CODE:  (DP ),Acknowledged,,77000
WD18060001,00440000516700,8.5Z TRISC RYE W  CARAWAY SEEDS 6,Out of Code,6,0,,Other,Case,1.0,144.0,0.00694,3.879,3.879,3.879,,DRY,,11/2/2018,180,30,12/1/2018,TRANS CODE: 3 (DP ),Acknowledged,,78000
WD18060001,00440000048600,HONEY MAID GRAHAMS CHOCOLATE 14.4Z,Out of Code,12,14.4,Ounce,Box,Case,1.0,72.0,0.01389,12.51,12.51,12.51,,DRY,,10/22/2018,180,30,11/20/2018,TRANS CODE: 3 (DP ),Acknowledged,,79000
WD18060001,00440000069900,NUTTER BUTTER PEANUT PATTIE 10.5Z,Out of Code,12,10.5,Ounce,Box,Case,1.0,80.0,0.0125,8.881,8.881,8.881,,DRY,,9/23/2018,180,30,10/23/2018,TRANS CODE: 3 (DP ),Acknowledged,,80000
WD18060001,00440000046300,HONEY MAID GRAHAMS 14.4Z,Out of Code,12,14.4,Ounce,Box,Case,1.0,72.0,0.01389,12.507,12.507,12.507,,DRY,,9/6/2018,180,30,10/6/2018,TRANS CODE: 3 (DP ),Acknowledged,,81000
WD18060001,00440000068000,OREO MINI BIG BAG 3Z,Out of Code,12,3,Ounce,Bag,Case,1.0,160.0,0.00625,2.739,2.739,2.739,,DRY,,12/16/2018,270,30,1/15/2019,TRANS CODE: 3 (DP ),Acknowledged,,82000
WD18060001,00440000087800,8Z NAB WHT THINS BIG BAKED 6,Out of Code,6,8,Ounce,Box,Case,1.0,162.0,0.00617,3.63,3.63,3.63,,DRY,,11/15/2018,210,30,12/15/2018,TRANS CODE: 3 (DP ),Acknowledged,,83000
WD18060001,00440000159200,OREO MINI CHOC SNDW SNAK SAKS8Z,Out of Code,12,8,Ounce,Box,Case,1.0,85.0,0.01176,6.904,6.904,6.904,,DRY,,12/3/2018,270,30,1/2/2019,TRANS CODE: 3 (DP ),Acknowledged,,84000
WD18060001,00440000332300,13.2Z MEGA STUFF OREO CHOC CKIE 12,Out of Code,12,13.2,Ounce,Bag,Case,1.0,72.0,0.01389,10.982,10.982,10.982,,DRY,,11/11/2018,210,30,12/11/2018,TRANS CODE: 3 (DP ),Acknowledged,,85000
WD18060001,00440000333800,18.2Z CA! COOKIE ORIG 12,Out of Code,12,18.2,Ounce,Bag,Case,1.0,44.0,0.02273,15.21,15.21,15.21,,DRY,,11/21/2018,210,30,12/21/2018,TRANS CODE: 3 (DP ),Acknowledged,,86000
WD18060001,00440000432600,8.8Z BLVTA SNDWCH PB 6,Out of Code,6,0,,Package,Case,1.0,160.0,0.00625,3.964,3.964,3.964,,DRY,,10/12/2018,240,60,12/10/2018,TRANS CODE: 3 (DP ),Acknowledged,,87000
WD18060001,00440000457500,17.8Z RITZ FS FAMILY SIZE 6,Out of Code,6,0,,Package,Case,1.0,64.0,0.01563,8.11,8.11,8.11,,DRY,,11/19/2018,210,30,12/19/2018,TRANS CODE: 3 (DP ),Acknowledged,,88000
WD18060001,00440000455300,EASY CHEESE SHRP CHEDDAR 8Z,Out of Code,12,8,Ounce,Package,Case,1.0,112.0,0.00893,8.494,8.494,8.494,,DRY,,10/25/2018,270,30,11/23/2018,TRANS CODE: 3 (DP ),Acknowledged,,89000
WD18060001,00440000304300,9Z WHEAT THINS SUNDRIED TOM & BASIL,Out of Code,6,9,Ounce,Carton,Case,1.0,162.0,0.00617,4.007,4.007,4.007,,DRY,,10/10/2018,210,30,11/8/2018,TRANS CODE: 3 (DP ),Acknowledged,,90000
WD18060001,00440000509800,8.5Z TRISCUIT CRKRS ORIG 12,Out of Code,12,0,,Box,Case,1.0,72.0,0.01389,7.757,7.757,7.757,,DRY,,11/19/2018,180,30,12/19/2018,TRANS CODE: 3 (DP ),Acknowledged,,91000
WD18060001,00440000504000,7.1Z RITZ CRISP and THIN BACON 6,Out of Code,6,0,,Other,Case,1.0,50.0,0.02,3.578,3.578,3.578,,DRY,,11/25/2018,210,30,12/25/2018,TRANS CODE: 3 (DP ),Acknowledged,,92000
WD18060001,00440000425800,10.1Z GLDN OREO THINS 12,Out of Code,12,10.1,Ounce,Other,Case,1.0,72.0,0.01389,8.661,8.661,8.661,,DRY,,10/5/2018,210,,10/5/2018,TRANS CODE: 3 (DP ),Acknowledged,,93000
WD18060001,00440000021000,RITZ CRACKER W/ PEANUT BUTTER 1.38Z,Out of Code,14,1.38,Ounce,Bag,Case,1.0,72.0,0.01389,11.769,11.769,11.769,,DRY,,10/8/2018,210,30,11/6/2018,TRANS CODE: 3 (DP ),Acknowledged,,94000
WD18060001,00440000005700,PREMIUM SALTINE CRACKERS 16Z,Out of Code,12,16,Ounce,Box,Case,1.0,40.0,0.025,14.324,14.324,14.324,,DRY,,8/20/2018,180,30,9/19/2018,TRANS CODE: 3 (DP ),Acknowledged,,95000
WD18060001,00440000030600,NUTTER BUTTER BITES BIG BAG 3Z,Out of Code,12,3,Ounce,Bag,Case,1.0,176.0,0.00568,2.753,2.753,2.753,,DRY,,12/21/2018,270,30,1/20/2019,TRANS CODE: 3 (DP ),Acknowledged,,96000
WD18060001,00440000015900,FAMOUS CHOCOLATE WAFERS 9Z,Out of Code,12,9,Ounce,Package,Case,1.0,100.0,0.01,7.895,7.895,7.895,,DRY,,8/20/2018,180,30,9/19/2018,TRANS CODE: 3 (DP ),Acknowledged,,97000
WD18060001,00440000033500,10Z NAB LORNA DOONE SHTBRD 12,Out of Code,12,10,Ounce,Box,Case,1.0,90.0,0.01111,9.08,9.08,9.08,,DRY,,12/30/2018,270,30,1/29/2019,TRANS CODE: 3 (DP ),Acknowledged,,98000
WD18060001,00440000202400,4/12Z MINI VARIETY PACK,Out of Code,4,12,Ounce,Carton,Case,1.0,100.0,0.01,4.176,4.176,4.176,,DRY,1/4/2019,1/4/2019,270,30,2/3/2019,TRANS CODE:  (DP ),Acknowledged,,99000
WD18060001,00440000067700,RITZ BITS CHEESE BIG BAG 3Z,Out of Code,12,3,Ounce,Bag,Case,1.0,176.0,0.00568,2.739,2.739,2.739,,DRY,,12/28/2018,270,30,1/27/2019,TRANS CODE: 3 (DP ),Acknowledged,,100000
WD18060001,00440000273400,11Z NILLA WAFER 12,Out of Code,12,11,Ounce,Carton,Case,1.0,60.0,0.01667,9.934,9.934,9.934,,DRY,,9/11/2018,210,30,10/11/2018,TRANS CODE: 3 (DP ),Acknowledged,,101000
WD18060001,00440000284700,3Z IC OREO BROWNIES 72,Out of Code,6,3,Ounce,Carton,Case,1.0,72.0,0.01389,15.122,15.122,15.122,,DRY,,11/12/2018,210,30,12/12/2018,TRANS CODE: 3 (DP ),Acknowledged,,102000
WD18060001,00440000327100,15.25Z BIRTHDAY OREO 12,Out of Code,12,15.25,Ounce,Bag,Case,1.0,65.0,0.01538,12.61,12.61,12.61,,DRY,,11/23/2018,210,30,12/23/2018,TRANS CODE: 3 (DP ),Acknowledged,,103000
WD18060001,00440000285400,15.35Z DOUBLE STUF SW COOKIE 12,Out of Code,12,15.35,Ounce,Carton,Case,1.0,65.0,0.01538,12.692,12.692,12.692,,DRY,,10/15/2018,180,30,11/13/2018,TRANS CODE: 3 (DP ),Acknowledged,,104000
WD18060001,00440000504100,7.1Z RITZ CRISPandTHIN SEA SALT  6,Out of Code,6,0,,Package,Case,1.0,50.0,0.02,3.578,3.578,3.578,,DRY,,10/7/2018,210,30,11/5/2018,TRANS CODE: 3 (DP ),Acknowledged,,105000
WD18060001,00440000512100,9Z WT CRCKD PEPPER and OLIVE OIL 6,Out of Code,6,0,,Other,Case,1.0,162.0,0.00617,4.032,4.032,4.032,,DRY,,10/24/2018,210,30,11/22/2018,TRANS CODE: 3 (DP ),Acknowledged,,106000
WD18060001,00440000512500,10.1Z OREO THINS SALTED CARAMEL 12,Out of Code,12,0,,Other,Case,1.0,81.0,0.01235,8.063,8.063,8.063,,DRY,,10/14/2018,210,30,11/12/2018,TRANS CODE: 3 (DP ),Acknowledged,,107000
WD18060001,00440000506100,4Z OREO KING SIZE 20CT,Out of Code,2,0,,Other,Case,1.0,133.0,0.00752,6.301,6.301,6.301,,DRY,,11/5/2018,210,30,12/5/2018,TRANS CODE: 3 (DP ),Acknowledged,,108000
WD18060001,00440000517400,7.1Z TRISC THN CRSP PARM GRLIC 6,Out of Code,6,0,,Package,Case,1.0,144.0,0.00694,3.354,3.354,3.354,,DRY,,11/9/2018,180,30,12/9/2018,TRANS CODE: 3 (DP ),Acknowledged,,109000
WD18060001,00440000005700,PREMIUM SALTINE CRACKERS 16Z,Out of Code,12,16,Ounce,Box,Case,1.0,40.0,0.025,14.324,14.324,14.324,,DRY,,8/20/2018,180,30,9/19/2018,TRANS CODE: 3 (DP ),Acknowledged,,110000
WD18060001,00440000038600,PREMIUM SALTINE CKRS 8Z,Out of Code,12,8,Ounce,Box,Case,1.0,75.0,0.01333,7.633,7.633,7.633,,DRY,,9/29/2018,180,30,10/29/2018,TRANS CODE: 3 (DP ),Acknowledged,,111000
WD18060001,00440000059700,10Z NAB TEDDY GRAHAMS CHOC 6,Out of Code,6,10,Ounce,Box,Case,1.0,162.0,0.00617,4.4,4.4,4.4,,DRY,,1/3/2019,270,30,2/2/2019,TRANS CODE: 3 (DP ),Acknowledged,,112000
WD18060001,00440000068000,OREO MINI BIG BAG 3Z,Out of Code,12,3,Ounce,Bag,Case,1.0,160.0,0.00625,2.739,2.739,2.739,,DRY,,12/16/2018,270,30,1/15/2019,TRANS CODE: 3 (DP ),Acknowledged,,113000
WD18060001,00440000319500,8.8Z BELVITA CIN BR SUG CKIE 6,Out of Code,6,8.8,Ounce,Carton,Case,1.0,160.0,0.00625,4.154,4.154,4.154,,DRY,,12/20/2018,240,30,1/19/2019,TRANS CODE: 3 (DP ),Acknowledged,,114000
WD18060001,00440000331600,10Z PREMIUM CRACKERS ORIGINAL 6,Out of Code,6,10,Ounce,Box,Case,1.0,105.0,0.00952,4.84,4.84,4.84,,DRY,,10/31/2018,210,30,11/29/2018,TRANS CODE: 3 (DP ),Acknowledged,,115000
WD18060001,00440000354500,8.8Z RITZ BITS CHEESE SANDIWCH 12CT,Out of Code,12,8.8,Ounce,Box,Case,1.0,72.0,0.01389,8.321,8.321,8.321,,DRY,,11/16/2018,210,30,12/16/2018,TRANS CODE: 3 (DP ),Acknowledged,,116000
WD18060001,00440000510600,8.1Z RITZ CHIPS CHEDDAR 6,Out of Code,6,0,,Package,Case,1.0,50.0,0.02,3.94,3.94,3.94,,DRY,,1/14/2019,270,30,2/13/2019,TRANS CODE: 3 (DP ),Acknowledged,,117000
WD18060001,00440000446600,10.5Z CA! SOFT BAKED CHUNKY 12,Out of Code,12,10.5,Ounce,Other,Case,1.0,75.0,0.01333,8.915,8.915,8.915,,DRY,10/31/2018,10/31/2018,210,30,11/30/2018,TRANS CODE:  (DP ),Acknowledged,,118000
WD18060001,00440000510900,8.1Z WT VEGGIE CHIPS 6,Out of Code,6,0,,Bag,Case,1.0,50.0,0.02,3.94,3.94,3.94,,DRY,,10/5/2018,210,30,11/4/2018,TRANS CODE: 3 (DP ),Acknowledged,,119000
WD18060001,00440000522200,18.6Z CA! SINGLE SERVE 4,Out of Code,4,18.6,Ounce,Other,Case,1.0,72.0,0.01389,6.492,6.492,6.492,,DRY,11/18/2018,11/18/2018,270,30,12/18/2018,TRANS CODE:  (DP ),Acknowledged,,120000
WD18060001,00440000517400,7.1Z TRISC THN CRSP PARM GRLIC 6,Out of Code,6,0,,Package,Case,1.0,144.0,0.00694,3.354,3.354,3.354,,DRY,,11/9/2018,180,30,12/9/2018,TRANS CODE: 3 (DP ),Acknowledged,,121000
WD18060001,00440000541300,14.08Z BLV PRTN SFT BLBRRYandALMND 8,Out of Code,8,0,,Package,Case,1.0,84.0,0.0119,8.544,8.544,8.544,,DRY,,10/16/2018,180,30,11/14/2018,TRANS CODE: 3 (DP ),Acknowledged,,122000
WD18060001,00440000534400,4.86Z OREO 100 CALORIE PACK 6,Out of Code,0,0,,Package,Case,1.0,126.0,0.00794,3.0,3.0,3.0,,DRY,9/14/2018,9/14/2018,210,30,10/14/2018,TRANS CODE:  (DP ),Acknowledged,,123000
WD18060001,00440000422100,40Z NAB CLASSIC VPACK SC 120CT MOD,Out of Code,120,40,Ounce,,Case,1.0,1.0,1.0,411.856,411.856,411.856,,DRY,,8/25/2018,270,30,9/24/2018,TRANS CODE: 3 (DP ),Acknowledged,,124000
WD18060001,00440000432100,35.2Z BLVTA CINN BRWN SUGAR SC MOD,Out of Code,192,,,Package,Case,1.0,1.0,1.0,509.512,509.512,509.512,,DRY,,10/9/2018,240,,10/9/2018,TRANS CODE: 3 (DP ),Acknowledged,,125000
WD04022003105852,2.1E+11,NA,,,,,,,2500.0,,0.0,,0.0,,,,6/10/2003,,,,,Cheese Division,NEW,M,2000
WD04022003105852,2.1E+11,NA,CLOSE CODE,,,,,,1500.0,,0.0,,0.0,,,,4/1/2003,,,,,Beverage Division,NEW,M,1000
WD18060001,00440000470400,72Z OREO 6CT SLEEVE SC 156CT MOD,Out of Code,156,0,,Package,Pallet,1.0,1.0,1.0,803.289,803.289,803.289,,DRY,,12/12/2018,270,30,1/11/2019,TRANS CODE: 3 (DP ),Acknowledged,,126000
WD18060001,00440000470400,72Z OREO 6CT SLEEVE SC 156CT MOD,Out of Code,156,0,,Package,Pallet,1.0,1.0,1.0,803.289,803.289,803.289,,DRY,,12/30/2018,270,30,1/29/2019,TRANS CODE: 3 (DP ),Acknowledged,,127000
WD18060001,00440000022500,WHEAT THINS CRACKERS 16Z,Out of Code,6,16,Ounce,Box,Case,2.0,105.0,0.01905,3.516,7.032,7.032,,DRY,,12/1/2018,210,30,12/31/2018,TRANS CODE: 3 (DP ),Acknowledged,,128000
