ORG_ID,NAME,PRINTABLE_NAME,STATUS_FLAG,E_MAIL,DESCRIPTION,ONE_APPROVER_FLAG,FINAL_AMOUNT,CURRENCY,CURRENCY_PATTERN,FLOAT_PATTERN,GROUP_SEPARATOR,GROUP_SIZE,DECIMAL_CHAR,LANGUAGE,COUNTRY,VARIANT,TIME_ZONE,DOMAIN,URL,DIVISION_ID,EXTERNAL_ID,DUNS_NUMBER,TAX_ID,INDUSTRY_CODE,CONTACT_NAME,ORG_TYPE,CUSTOM_TYPE,CREATED_TIME,CREATED_BY,MODIFIED_TIME,MODIFIED_BY,SYS_FLAGS,PATH,YEARS_IN_BUSINESS,INDUSTRY_VAL_NUM,ANNUAL_REV_VID,EMP_COUNT_VID,OCA,PARENT_ORG_ID,FINAL_APPROVER_ID,ADMIN_USER_ID,SUPPLIER_ID,MASTER_ORG_ID,ONLINEORDERSTATUS,QUESTIONNAIREGROUPCODE,DELIVERYZONE,CREDITLIMIT,HOLDCODE,ISACTIVEFORAE4
ORG_00004KD0,0014P5014FB,SHFB Chattahoochee Valley,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:20:34,USER_00000001,2002-08-16 18:09:37,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KAR.ORG_00004KD0,0.0,0.0,0.0,0.0,8,ORG_00004KAR,,,,ORG_00004J5D,,,,,,
ORG_00004KD1,0014P5017FB,Community Food Bank Piedmont,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:20:53,USER_00000001,2002-08-16 18:09:37,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KAS.ORG_00004KD1,0.0,0.0,0.0,0.0,8,ORG_00004KAS,,,,ORG_00004J5D,,,,,,
ORG_00004KD2,0014P5024FB,Golden Harvest Food Bank,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:21:12,USER_00000001,2002-08-16 18:09:38,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KAT.ORG_00004KD2,0.0,0.0,0.0,0.0,8,ORG_00004KAT,,,,ORG_00004J5D,,,,,,
ORG_00004KD3,0014P5036FB,Central Virginia Food Bank,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:21:31,USER_00000001,2002-08-16 18:09:38,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KAU.ORG_00004KD3,0.0,0.0,0.0,0.0,8,ORG_00004KAU,,,,ORG_00004J5D,,,,,,
ORG_00004KD4,0014P5043FB,SHFB Southeast North Carolina,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:21:50,USER_00000001,2002-08-16 18:09:39,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KAV.ORG_00004KD4,0.0,0.0,0.0,0.0,8,ORG_00004KAV,,,,ORG_00004J5D,,,,,,
ORG_00004KD5,0014P5044FB,Second Harvest FB Coastal GA,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:22:09,USER_00000001,2002-08-16 18:09:39,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB0.ORG_00004KD5,0.0,0.0,0.0,0.0,8,ORG_00004KB0,,,,ORG_00004J5D,,,,,,
ORG_00004KD6,0014P5049FB,Kentucky Food Bank,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:22:29,USER_00000001,2002-08-16 18:09:39,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB1.ORG_00004KD6,0.0,0.0,0.0,0.0,8,ORG_00004KB1,,,,ORG_00004J5D,,,,,,
ORG_00004KD7,0014P5051FB,Food Bank Virginia Peninsula,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:22:51,USER_00000001,2002-08-16 18:09:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB2.ORG_00004KD7,0.0,0.0,0.0,0.0,8,ORG_00004KB2,,,,ORG_00004J5D,,,,,,
ORG_00004KD8,0014P5052FB,Americas SH of South Georgia,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:23:10,USER_00000001,2002-08-16 18:09:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB3.ORG_00004KD8,0.0,0.0,0.0,0.0,8,ORG_00004KB3,,,,ORG_00004J5D,,,,,,
ORG_00004KD9,0014P5063FB,Montgomery Area Food Bank,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:23:29,USER_00000001,2002-08-16 18:09:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB4.ORG_00004KD9,0.0,0.0,0.0,0.0,8,ORG_00004KB4,,,,ORG_00004J5D,,,,,,
ORG_00004KDA,0014P5069FB,Second Harvest FB E.Tennessee,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:23:49,USER_00000001,2002-08-16 18:09:41,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB5.ORG_00004KDA,0.0,0.0,0.0,0.0,8,ORG_00004KB5,,,,ORG_00004J5D,,,,,,
ORG_00004KDB,0014P5069FBB,Second Harvest FB E.Tennessee,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:24:08,USER_00000001,2002-08-16 18:09:41,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB5.ORG_00004KDB,0.0,0.0,0.0,0.0,8,ORG_00004KB5,,,,ORG_00004J5D,,,,,,
ORG_00004KDC,0014P5070FB,Second Harvest FB Big Bend,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:24:27,USER_00000001,2002-08-16 18:09:41,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB6.ORG_00004KDC,0.0,0.0,0.0,0.0,8,ORG_00004KB6,,,,ORG_00004J5D,,,,,,
ORG_00004KDD,0014P5071FB,Blue Ridge Area Food Bank,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:24:46,USER_00000001,2002-08-16 18:09:42,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB7.ORG_00004KDD,0.0,0.0,0.0,0.0,8,ORG_00004KB7,,,,ORG_00004J5D,,,,,,
ORG_00004KDE,0014P5072FB,Food Bank of Northeast Georgia,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:25:05,USER_00000001,2002-08-16 18:09:42,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB8.ORG_00004KDE,0.0,0.0,0.0,0.0,8,ORG_00004KB8,,,,ORG_00004J5D,,,,,,
ORG_00004KDF,0014P5073FB,Kansas Food Bank Warehouse,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:25:24,USER_00000001,2002-08-16 18:09:43,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KB9.ORG_00004KDF,0.0,0.0,0.0,0.0,8,ORG_00004KB9,,,,ORG_00004J5D,,,,,,
ORG_00004KDG,0014P5074FB,NW Louisiana Food Bank,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:25:43,USER_00000001,2002-08-16 18:09:43,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KBA.ORG_00004KDG,0.0,0.0,0.0,0.0,8,ORG_00004KBA,,,,ORG_00004J5D,,,,,,
ORG_00004KDH,0014P5075FR,Community Food Rescue,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:26:07,USER_00000001,2002-08-16 18:09:43,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KBB.ORG_00004KDH,0.0,0.0,0.0,0.0,8,ORG_00004KBB,,,,ORG_00004J5D,,,,,,
ORG_00004KDI,0014P5076FB,Bay Area Food Bank,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-14 21:26:26,USER_00000001,2002-08-16 18:09:44,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004KBC.ORG_00004KDI,0.0,0.0,0.0,0.0,8,ORG_00004KBC,,,,ORG_00004J5D,,,,,,
ORG_00004K37,0014394ZSN,CIS/Meck/N. Meck,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:41:41,USER_00000001,2002-10-23 21:05:02,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K37,0.0,0.0,0.0,0.0,18,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K38,0014P393ASR,LIVE,I,bobdavis@agingcouncil.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:41:54,USER_00000001,2002-11-12 14:09:59,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K1J.ORG_00004K38,0.0,0.0,0.0,0.0,14,ORG_00004K1J,,,,ORG_00004J5D,,,,,,
ORG_00004K39,0014398AP,Cooperative Christ. Min/Hick,I,llong@ccmhickory.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:42:11,USER_00000001,2003-01-16 18:21:09,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K39,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3A,0014P394ASN,CIS/Meck/Wilson,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:42:24,USER_00000001,2002-10-24 16:35:31,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K1L.ORG_00004K3A,0.0,0.0,0.0,0.0,14,ORG_00004K1L,,,,ORG_00004J5D,,,,,,
ORG_00004K3B,0014400AP,Galilee AME Zion Church,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:42:37,USER_00000001,2002-11-12 08:29:44,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3B,0.0,0.0,0.0,0.0,30,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3C,0014P394BSN,CIS/Meck/Eastway,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:42:51,USER_00000001,2002-10-24 16:35:31,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K1N.ORG_00004K3C,0.0,0.0,0.0,0.0,14,ORG_00004K1N,,,,ORG_00004J5D,,,,,,
ORG_00004K3D,0014400BSK,Galilee AME Zion Church/SK,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:43:04,USER_00000001,2002-11-12 08:34:39,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3D,0.0,0.0,0.0,0.0,18,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3E,0014P394CSN,CIS/Meck/Berryhill,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:43:17,USER_00000001,2002-10-24 16:35:31,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K1P.ORG_00004K3E,0.0,0.0,0.0,0.0,11,ORG_00004K1P,,,,ORG_00004J5D,,,,,,
ORG_00004K3F,0014401ASN,Full Gospel Ministries,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:43:31,USER_00000001,2002-08-16 18:08:33,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3F,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3G,0014P394DSN,CIS/Meck/Allenbrook,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:43:44,USER_00000001,2002-10-26 11:50:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K1R.ORG_00004K3G,0.0,0.0,0.0,0.0,12,ORG_00004K1R,,,,ORG_00004J5D,,,,,,
ORG_00004K3H,0014402AP,E. Catawba Coop. Christ. Min.,I,tebunton@twave.net,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:43:58,USER_00000001,2002-08-16 18:08:34,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3H,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3I,0014P394ESN,CIS/Meck/Nathaniel Alex.,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:44:11,USER_00000001,2002-10-24 16:35:31,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K1T.ORG_00004K3I,0.0,0.0,0.0,0.0,11,ORG_00004K1T,,,,ORG_00004J5D,,,,,,
ORG_00004K3J,0014403AOSR,LFS/Grace Group Home,I,gracegrouphome@msn.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:44:28,USER_00000001,2003-01-13 15:50:38,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3J,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3K,0014P394FSN,CIS/Meck/Paw Creek,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:44:41,USER_00000001,2002-10-26 11:50:04,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K1V.ORG_00004K3K,0.0,0.0,0.0,0.0,14,ORG_00004K1V,,,,ORG_00004J5D,,,,,,
ORG_00004K3L,0014404AM,Crisis Pregnancy Ctr/Gaston Co,I,cpcclsrv@bellsouth.net,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:44:55,USER_00000001,2002-08-16 18:08:35,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3L,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3M,0014P394GSN,CIS/Meck/Shamrock,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:45:08,USER_00000001,2002-10-26 11:50:57,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K21.ORG_00004K3M,0.0,0.0,0.0,0.0,14,ORG_00004K21,,,,ORG_00004J5D,,,,,,
ORG_00004K3N,0014405AP,First Assembly Urban Min/Pantr,I,ajohnson@faconcord.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:45:22,USER_00000001,2002-11-12 14:09:52,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3N,0.0,0.0,0.0,0.0,18,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3O,0014P394HSN,CIS/Meck/Highland,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:45:36,USER_00000001,2002-08-16 18:08:29,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K23.ORG_00004K3O,0.0,0.0,0.0,0.0,8,ORG_00004K23,,,,ORG_00004J5D,,,,,,
ORG_00004K3P,0014405BSK,First Assembly Urban Min/SK,I,ajohnson@faconcord.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:45:50,USER_00000001,2002-11-12 14:09:52,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3P,0.0,0.0,0.0,0.0,18,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3Q,0014P394ISN,CIS/Meck/Cochrane,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:46:04,USER_00000001,2003-02-13 08:29:42,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K25.ORG_00004K3Q,0.0,0.0,0.0,0.0,12,ORG_00004K25,,,,ORG_00004J5D,,,,,,
ORG_00004K3R,0014405CSN,First Assembly Urban Min/Snack,I,ajohnson@faconcord.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:46:17,USER_00000001,2002-11-12 14:09:53,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3R,0.0,0.0,0.0,0.0,18,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3S,0014P394JSN,CIS/Meck/Coulwood,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:46:31,USER_00000001,2002-10-24 16:35:36,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K27.ORG_00004K3S,0.0,0.0,0.0,0.0,11,ORG_00004K27,,,,ORG_00004J5D,,,,,,
ORG_00004K3T,0014406AAS,Love Ctr. for Com. Enhanc/AS,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:46:44,USER_00000001,2002-08-16 18:08:37,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3T,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K3U,0014P394KSN,CIS/Meck/Covenant,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:46:57,USER_00000001,2002-10-24 16:35:33,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K29.ORG_00004K3U,0.0,0.0,0.0,0.0,11,ORG_00004K29,,,,ORG_00004J5D,,,,,,
ORG_00004K3V,0014406BP,Love Ctr. for Com. Enhanc/Pant,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:47:14,USER_00000001,2002-08-16 18:08:37,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K3V,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K40,0014P394LSN,CIS/Meck/Kennedy,I,CISkids1@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:47:28,USER_00000001,2002-08-16 18:08:31,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K2B.ORG_00004K40,0.0,0.0,0.0,0.0,8,ORG_00004K2B,,,,ORG_00004J5D,,,,,,
ORG_00004JPK,0014P224FOSR,Meck. Open Door/Frontenac,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:41:20,USER_00000001,2003-01-13 15:45:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JNV.ORG_00004JPK,0.0,0.0,0.0,0.0,14,ORG_00004JNV,,,,ORG_00004J5D,,,,,,
ORG_00004JPL,0014259BOSR,MH/Catawba/Maiden GH,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:41:29,USER_00000001,2002-10-26 11:50:01,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPL,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JPM,0014P224GOSR,Meck. Open Door/Briarcreek,I,shornemod@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:41:39,USER_00000001,2003-01-16 18:06:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JO1.ORG_00004JPM,0.0,0.0,0.0,0.0,11,ORG_00004JO1,,,,ORG_00004J5D,,,,,,
ORG_00004JPN,0014259COSR,MH/Catawba/Conover GH #2,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:41:49,USER_00000001,2002-10-26 11:49:27,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPN,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JPO,0014P225AOSR,Holy Angels/Nursery,I,elizabethb@holyangelsnc.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:41:59,USER_00000001,2003-01-16 18:06:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JO3.ORG_00004JPO,0.0,0.0,0.0,0.0,11,ORG_00004JO3,,,,ORG_00004J5D,,,,,,
ORG_00004JPP,0014259DOSR,MH/Catawba/Belleview,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:42:11,USER_00000001,2002-10-26 11:49:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPP,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JPQ,0014P225BOSR,Holy Angels/Gary Home,I,elizabethb@holyangelsnc.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:42:20,USER_00000001,2003-01-16 18:06:23,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JO5.ORG_00004JPQ,0.0,0.0,0.0,0.0,11,ORG_00004JO5,,,,ORG_00004J5D,,,,,,
ORG_00004JPR,0014259EOSR,MH/Catawba/Southwest,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:42:30,USER_00000001,2002-10-26 11:49:19,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPR,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JPS,0014P225COSR,Holy Angels/Lakewood,I,elizabethb@holyangelsnc.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:42:40,USER_00000001,2003-01-16 18:06:25,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JO7.ORG_00004JPS,0.0,0.0,0.0,0.0,14,ORG_00004JO7,,,,ORG_00004J5D,,,,,,
ORG_00004JPT,0014259FOSR,MH/Catawba/Newton Homes,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:42:50,USER_00000001,2002-12-16 17:14:38,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPT,0.0,0.0,0.0,0.0,24,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JPU,0014P225DOSR,Holy Angels/Southpoint,I,elizabethb@holyangelsnc.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:42:59,USER_00000001,2003-01-16 18:06:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JO9.ORG_00004JPU,0.0,0.0,0.0,0.0,11,ORG_00004JO9,,,,ORG_00004J5D,,,,,,
ORG_00004JPV,0014259GOSR,MH/Catawba/Daybreak/Corner Oak,I,celler@mail.co.catawba.nc.us,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:43:09,USER_00000001,2002-10-26 11:49:47,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JPV,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JQ0,0014P225EOSR,Holy Angels/Pinehaven,I,elizabethb@holyangelsnc.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:43:19,USER_00000001,2003-01-16 18:06:24,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JOB.ORG_00004JQ0,0.0,0.0,0.0,0.0,11,ORG_00004JOB,,,,ORG_00004J5D,,,,,,
ORG_00004JQ1,0014259IR,MH/Catawba/Lifeskills,I,bugsieb@charter.net,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:43:29,USER_00000001,2003-01-16 18:12:01,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQ1,0.0,0.0,0.0,0.0,24,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JQ2,0014P225FOSR,Holy Angels/Carrabaun,I,elizabethb@holyangelsnc.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:43:38,USER_00000001,2003-01-16 18:06:28,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JOD.ORG_00004JQ2,0.0,0.0,0.0,0.0,11,ORG_00004JOD,,,,ORG_00004J5D,,,,,,
ORG_00004JQ3,0014259JP,MH/Catawba/Pantry,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:43:48,USER_00000001,2003-02-13 08:30:05,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQ3,0.0,0.0,0.0,0.0,20,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JQ4,0014P227AP,Christian Family Services,I,christianfam@comporium.net,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:43:58,USER_00000001,2003-02-20 16:55:46,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JOF.ORG_00004JQ4,0.0,0.0,0.0,0.0,29,ORG_00004JOF,,,,ORG_00004J5D,,,,,,
ORG_00004JQ5,0014260AOSR,Cabarrus Co. GH/Caswell,I,gpope@vnet.net,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:44:11,USER_00000001,2002-10-26 11:40:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JQ5,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
